emotion,audio_path
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11b09Fd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/10b10Fc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a04Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b03Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09b10Nd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a02Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16a07Fa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a07Fa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08a01Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15b09Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08a04Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08a02Na.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13b09Fc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09b03Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b03Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08a07Na.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16b09Ab.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b02Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08a07Fd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12b01Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a02Fc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a04Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a05Tc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15b09Ac.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11a04Nd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a05Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15a02Wd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03a07Nc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/08b10Aa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/15a02Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a07Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08b03Nb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08b09Tb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15b02Nd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16a07Fb.wav
